,date,open,close,high,low,volume
69,2019-08-02,216.8,217.61,222.18,214.31,206867.03039
70,2019-08-03,217.69,222.14,224.51,216.62,181591.95296
71,2019-08-04,222.14,221.79,223.34,216.9,135622.0258
72,2019-08-05,221.79,233.54,236.25,221.79,307956.27211
73,2019-08-06,233.53,226.28,239.15,223.03,341279.08159
74,2019-08-07,226.31,226.1,231.25,220.95,279104.7037
75,2019-08-08,226.11,221.39,228.5,215.51,236886.35423
76,2019-08-09,221.38,210.53,221.79,207.3,232062.12757
77,2019-08-10,210.52,206.48,215.0,202.6,252614.02389
78,2019-08-11,206.48,216.42,216.94,206.14,188474.09048
79,2019-08-12,216.41,211.41,216.81,209.75,122760.94619
80,2019-08-13,211.58,209.3,214.3,204.0,166922.48201
81,2019-08-14,209.31,187.1,209.9,183.49,325228.98931
82,2019-08-15,187.08,188.03,189.95,181.23,237953.09426
83,2019-08-16,187.98,184.88,188.39,178.04,282177.01584
84,2019-08-17,184.83,185.59,187.0,181.83,138799.61508
85,2019-08-18,185.67,194.33,197.91,183.35,175363.5062
86,2019-08-19,194.32,202.28,203.59,192.7,239541.5978
87,2019-08-20,202.24,196.6,202.75,194.45,189297.75494
88,2019-08-21,196.55,187.45,197.2,179.53,284973.64194
89,2019-08-22,187.45,190.35,195.14,182.8,245575.98772
90,2019-08-23,190.36,194.02,196.19,188.16,192548.51552
91,2019-08-24,194.02,190.6,194.09,185.63,167806.34294
92,2019-08-25,190.6,186.54,192.4,182.8,169862.91522
93,2019-08-26,186.54,188.67,193.7,186.0,254397.79472
94,2019-08-27,188.61,187.24,189.49,184.75,157898.563
95,2019-08-28,187.3,173.03,188.25,166.48,334480.61761
96,2019-08-29,173.03,169.01,173.5,163.61,295241.216
97,2019-08-30,169.03,168.5,170.77,165.55,238616.68868
98,2019-08-31,168.48,171.57,174.98,165.63,194999.19583
99,2019-09-01,171.52,170.74,173.42,167.61,191140.52368
100,2019-09-02,170.73,178.05,181.0,170.02,294627.31247
101,2019-09-03,178.0,178.75,183.0,174.09,327857.85447
102,2019-09-04,178.79,174.72,180.14,173.0,286226.25171
103,2019-09-05,174.7,173.75,176.19,168.1,232753.83596
104,2019-09-06,173.74,169.08,177.87,165.0,315822.37984
105,2019-09-07,169.11,177.62,180.8,168.3,253831.23169
106,2019-09-08,177.58,181.19,184.18,176.13,290083.47501
107,2019-09-09,181.18,180.54,185.38,176.01,273729.94868
108,2019-09-10,180.52,179.81,184.36,177.0,238387.50999
109,2019-09-11,179.87,178.28,182.8,173.0,278555.46708
110,2019-09-12,178.3,180.72,182.38,176.62,203543.13663
111,2019-09-13,180.71,180.95,181.38,177.54,264422.54059
112,2019-09-14,180.96,188.13,188.79,179.75,279371.83423
113,2019-09-15,188.14,189.03,190.45,185.76,288928.60827
114,2019-09-16,189.05,197.22,199.44,188.3,551006.81686
115,2019-09-17,197.23,207.84,215.13,195.74,715863.2262
116,2019-09-18,207.85,210.21,217.27,207.66,539028.51013
117,2019-09-19,210.27,220.24,223.94,202.3,844358.82155
118,2019-09-20,220.26,218.03,221.54,212.05,437804.12669
119,2019-09-21,218.01,215.05,221.5,213.2,417891.5242
120,2019-09-22,215.04,211.2,215.61,206.1,445388.94787
121,2019-09-23,211.2,201.29,211.68,198.65,392437.07084
122,2019-09-24,201.25,165.81,202.98,150.03,1478218.82714
123,2019-09-25,165.72,169.96,174.85,161.88,879001.46213
124,2019-09-26,169.96,165.92,171.01,152.11,779942.17148
125,2019-09-27,165.92,173.79,176.72,161.03,634932.96707
126,2019-09-28,173.83,173.49,175.49,168.0,521775.46593
127,2019-09-29,173.5,169.24,174.5,164.12,410855.12176
128,2019-09-30,169.26,180.85,181.24,165.01,580295.3997
129,2019-10-01,180.89,175.66,185.53,173.19,609819.60828
130,2019-10-02,175.65,180.24,181.29,173.65,348268.1162
131,2019-10-03,180.24,174.69,180.72,169.55,354756.78478
132,2019-10-04,174.71,175.55,178.98,170.74,333897.63876
133,2019-10-05,175.55,176.25,176.71,172.02,278488.61771
134,2019-10-06,176.23,170.1,177.04,167.68,314932.39629
135,2019-10-07,170.08,179.85,182.32,168.68,496523.48038
136,2019-10-08,179.88,180.6,184.87,177.0,400832.37828
137,2019-10-09,180.61,192.62,195.53,178.96,562506.82189
138,2019-10-10,192.61,191.14,194.2,186.88,436588.58452
139,2019-10-11,191.18,180.72,196.65,179.41,621693.63125
140,2019-10-12,180.65,179.68,184.64,177.59,290415.22038
141,2019-10-13,179.65,180.99,184.95,178.52,247589.23231
142,2019-10-14,180.98,186.72,187.54,180.43,279732.84612
143,2019-10-15,186.7,180.49,188.37,175.96,405466.38109
144,2019-10-16,180.52,174.47,181.44,171.81,347764.93459
145,2019-10-17,174.52,177.16,178.96,172.61,298795.8198
146,2019-10-18,177.17,172.74,177.44,168.66,319602.48508
147,2019-10-19,172.78,171.79,174.98,169.44,296918.73026
148,2019-10-20,171.84,175.22,176.88,169.21,299141.07152
149,2019-10-21,175.18,173.98,177.9,171.59,270608.51385
150,2019-10-22,174.0,171.2,175.04,170.3,255429.41624
151,2019-10-23,171.19,162.35,171.49,153.45,746955.09806
152,2019-10-24,162.35,160.38,163.72,158.72,387310.83766
153,2019-10-25,160.39,181.5,187.78,160.25,904832.86059
154,2019-10-26,181.53,179.49,197.74,173.8,1211737.43684
155,2019-10-27,179.42,183.75,188.7,176.22,724423.40525
156,2019-10-28,183.84,181.72,189.48,180.35,582179.44545
157,2019-10-29,181.67,190.46,192.74,181.26,529964.5054
158,2019-10-30,190.45,183.13,191.71,179.28,537770.43056
159,2019-10-31,183.14,182.18,185.27,177.66,410969.86104
160,2019-11-01,182.19,182.85,184.5,177.02,331519.76963
161,2019-11-02,182.86,182.91,186.0,181.53,179864.39739
162,2019-11-03,182.9,181.54,184.7,178.95,232621.52147
163,2019-11-04,181.53,185.71,188.64,180.36,321175.29134
164,2019-11-05,185.71,188.68,192.51,182.22,389668.6472
165,2019-11-06,188.65,191.16,195.09,187.72,343219.9224
166,2019-11-07,191.16,186.68,192.27,184.59,309882.08206
167,2019-11-08,186.67,183.74,188.26,181.41,365029.75027
168,2019-11-09,183.71,184.89,185.79,182.63,192073.38044
169,2019-11-10,184.86,188.96,191.58,183.3,274940.53448
170,2019-11-11,188.96,184.98,190.19,184.06,255579.93429
171,2019-11-12,184.98,187.09,187.65,182.41,256782.63119
172,2019-11-13,187.09,188.11,189.66,185.3,197273.84001
173,2019-11-14,188.07,184.92,188.72,183.34,245505.29971
174,2019-11-15,184.93,180.0,186.7,177.67,407466.78964
175,2019-11-16,179.99,182.37,183.46,179.3,172801.52576
176,2019-11-17,182.37,183.82,186.09,180.0,198892.4372
177,2019-11-18,183.82,178.2,184.06,175.01,293551.23632
178,2019-11-19,178.2,175.94,178.52,172.65,275886.6411
179,2019-11-20,175.93,174.72,177.41,173.5,216315.93309
180,2019-11-21,174.75,161.01,175.85,157.26,473895.92992
181,2019-11-22,161.02,149.56,162.79,138.0,977977.23794
182,2019-11-23,149.55,151.84,154.33,146.11,369721.0996
183,2019-11-24,151.84,139.96,152.86,138.62,352319.21558
184,2019-11-25,139.99,145.69,151.5,131.45,749675.41303
185,2019-11-26,145.81,147.47,149.97,143.37,354023.04298
186,2019-11-27,147.47,152.62,155.54,140.84,564796.4284
187,2019-11-28,152.61,150.72,154.63,149.09,317714.56326
188,2019-11-29,150.69,154.57,157.6,150.23,328712.25558
189,2019-11-30,154.54,151.37,155.25,149.7,226863.41299
190,2019-12-01,151.43,150.73,152.49,145.79,344178.14088
191,2019-12-02,150.72,148.65,151.42,146.71,233839.0973
192,2019-12-03,148.66,147.17,149.93,145.77,196329.22503
