,date,open,close,high,low,volume
139,2019-10-11,57.48,55.85,58.42,55.33,266818.0674
140,2019-10-12,55.85,55.7,56.5,55.41,101685.84465
141,2019-10-13,55.71,56.46,57.69,55.47,157772.38785
142,2019-10-14,56.44,56.83,57.1,55.94,133434.14038
143,2019-10-15,56.83,54.58,57.39,53.4,332451.2139
144,2019-10-16,54.57,52.45,55.39,51.0,299556.40107
145,2019-10-17,52.45,54.94,55.22,51.57,238776.4036
146,2019-10-18,54.95,53.21,55.01,52.19,213517.39011
147,2019-10-19,53.21,53.72,54.16,52.54,152610.00837
148,2019-10-20,53.72,54.85,55.46,52.58,208172.70191
149,2019-10-21,54.85,54.57,55.74,53.67,208464.19325
150,2019-10-22,54.57,53.39,55.09,52.97,159956.49835
151,2019-10-23,53.38,49.5,53.44,47.1,509593.26474
152,2019-10-24,49.48,49.54,50.32,48.3,308330.52196
153,2019-10-25,49.55,56.93,58.7,49.01,761473.61477
154,2019-10-26,56.94,56.71,63.37,54.14,1041416.04901
155,2019-10-27,56.69,59.78,62.85,55.59,661079.75268
156,2019-10-28,59.79,57.7,62.47,57.4,540004.69723
157,2019-10-29,57.7,59.75,60.75,57.65,401424.23907
158,2019-10-30,59.76,57.89,61.05,56.88,341531.28519
159,2019-10-31,57.9,58.29,59.56,57.01,269103.33623
160,2019-11-01,58.29,58.23,58.8,56.68,221222.3294
161,2019-11-02,58.24,58.25,59.19,57.73,150647.4393
162,2019-11-03,58.24,58.29,58.75,57.18,141302.66308
163,2019-11-04,58.29,61.29,62.4,57.87,410380.76551
164,2019-11-05,61.26,63.12,64.15,60.89,527595.77833
165,2019-11-06,63.13,64.11,64.33,62.56,334742.14328
166,2019-11-07,64.11,61.39,64.33,60.27,327504.17073
167,2019-11-08,61.4,60.38,62.49,58.93,347351.93739
168,2019-11-09,60.36,62.04,62.37,60.17,196430.96635
169,2019-11-10,62.04,63.65,66.19,60.8,437892.99669
170,2019-11-11,63.65,61.84,64.33,60.47,409179.59195
171,2019-11-12,61.84,61.42,62.25,59.75,299770.7716
172,2019-11-13,61.45,60.96,62.05,60.27,175581.95546
173,2019-11-14,60.96,59.0,61.1,58.25,289462.24048
174,2019-11-15,59.0,57.6,60.75,56.2,333621.34492
175,2019-11-16,57.61,58.3,58.98,57.14,135649.0746
176,2019-11-17,58.29,59.22,59.97,57.55,190026.97121
177,2019-11-18,59.21,55.81,59.3,54.0,297441.77936
178,2019-11-19,55.8,55.13,56.23,54.2,245040.39116
179,2019-11-20,55.13,54.98,56.16,54.61,224543.3721
180,2019-11-21,54.99,50.61,55.29,48.51,442743.26376
181,2019-11-22,50.61,47.32,51.55,43.58,924579.32624
182,2019-11-23,47.32,48.1,48.53,46.13,301729.20885
183,2019-11-24,48.11,43.86,48.24,43.45,419517.52854
184,2019-11-25,43.87,45.47,47.42,42.04,571324.21757
185,2019-11-26,45.48,46.91,47.57,45.22,310692.28241
186,2019-11-27,46.91,47.7,48.69,44.51,455880.87524
187,2019-11-28,47.69,46.79,48.0,46.01,267853.24107
188,2019-11-29,46.78,48.54,49.33,46.73,301668.56643
189,2019-11-30,48.55,47.21,48.76,46.53,270874.56808
190,2019-12-01,47.21,47.45,48.45,45.5,313486.32183
191,2019-12-02,47.45,45.45,47.57,44.71,302502.05198
192,2019-12-03,45.44,44.75,46.22,44.26,323943.4612
193,2019-12-04,44.76,44.67,46.98,43.69,555313.52753
194,2019-12-05,44.64,44.81,45.21,43.7,444840.89828
195,2019-12-06,44.78,45.28,45.5,44.05,273507.67563
196,2019-12-07,45.26,45.15,46.5,44.94,195130.20296
197,2019-12-08,45.14,45.56,46.2,44.81,131675.58673
198,2019-12-09,45.55,44.45,45.87,44.04,219794.24751
199,2019-12-10,44.45,44.09,44.67,43.6,151332.98482
200,2019-12-11,44.07,43.7,44.46,43.27,134280.00698
201,2019-12-12,43.7,43.65,44.11,42.84,169652.16018
202,2019-12-13,43.65,44.44,44.55,43.43,127935.79567
203,2019-12-14,44.44,43.25,44.67,43.19,121589.21791
204,2019-12-15,43.28,43.44,44.04,42.9,105010.15867
205,2019-12-16,43.46,39.99,43.56,39.02,396847.07159
206,2019-12-17,39.98,36.92,40.13,36.1,648918.38857
207,2019-12-18,36.94,40.79,41.71,35.78,668186.50576
208,2019-12-19,40.79,39.65,41.1,39.06,240386.31479
209,2019-12-20,39.66,40.17,40.41,39.25,151508.47648
210,2019-12-21,40.15,39.67,40.22,39.41,91777.0964
211,2019-12-22,39.67,41.82,42.16,39.62,208763.30093
212,2019-12-23,41.84,40.56,42.67,40.21,288871.46721
213,2019-12-24,40.56,40.34,41.13,39.68,211802.58489
214,2019-12-25,40.33,40.08,40.48,39.38,136397.58244
215,2019-12-26,40.11,40.01,41.73,39.58,198471.3519
216,2019-12-27,39.99,40.95,41.5,39.67,219242.83628
217,2019-12-28,40.96,42.83,43.76,40.91,284295.33296
218,2019-12-29,42.84,43.08,43.76,42.14,337087.7687
219,2019-12-30,43.07,42.38,44.18,41.82,298595.46371
220,2019-12-31,42.36,41.3,43.05,41.0,201549.74137
221,2020-01-01,41.29,41.62,42.08,41.16,110044.87445
222,2020-01-02,41.58,39.43,41.74,39.17,194486.2157
223,2020-01-03,39.44,42.23,42.39,38.77,426771.00676
224,2020-01-04,42.23,42.78,42.9,41.77,248814.62818
225,2020-01-05,42.79,43.3,44.61,42.6,291964.84958
226,2020-01-06,43.29,45.8,46.08,43.16,384930.9909
227,2020-01-07,45.8,46.3,47.03,44.48,493847.10532
228,2020-01-08,46.3,45.35,48.54,44.0,628050.68438
229,2020-01-09,45.35,44.74,45.79,43.9,296221.65692
230,2020-01-10,44.75,49.06,49.72,43.71,729803.12291
231,2020-01-11,49.06,49.3,51.95,47.77,681984.46652
232,2020-01-12,49.32,51.43,51.75,48.78,533583.45808
233,2020-01-13,51.44,49.6,51.6,48.91,382092.95573
234,2020-01-14,49.59,58.39,60.8,49.58,1232536.35364
235,2020-01-15,58.37,58.16,60.33,55.28,720369.64189
236,2020-01-16,58.17,57.56,58.5,54.5,477991.20162
237,2020-01-17,57.56,61.02,63.26,56.72,767514.50323
238,2020-01-18,61.05,59.32,62.5,57.9,498603.84903
239,2020-01-19,59.29,57.6,62.55,55.34,530916.40859
240,2020-01-20,57.59,57.19,58.29,55.84,262316.67258
241,2020-01-21,57.19,57.57,58.09,55.91,216543.72376
242,2020-01-22,57.6,58.33,59.33,57.18,218658.95477
243,2020-01-23,58.33,54.52,58.4,52.42,464982.43026
244,2020-01-24,54.52,54.38,55.41,50.64,550746.21423
245,2020-01-25,54.41,53.25,54.41,51.9,282004.92676
246,2020-01-26,53.26,56.24,56.68,52.8,348355.26494
247,2020-01-27,56.29,58.55,59.65,55.87,504725.67707
248,2020-01-28,58.55,60.52,61.61,57.28,720540.74548
249,2020-01-29,60.54,59.8,62.56,59.4,570079.36355
250,2020-01-30,59.81,67.98,70.22,58.24,1286322.99676
251,2020-01-31,68.0,68.0,70.1,65.37,938256.78346
252,2020-02-01,68.02,70.72,73.0,67.62,952836.8964
253,2020-02-02,70.72,69.93,73.5,67.66,818385.89212
254,2020-02-03,69.93,69.65,73.0,68.45,689182.24855
255,2020-02-04,69.65,68.07,70.5,66.62,487054.42541
256,2020-02-05,68.04,72.59,73.47,67.62,646729.48877
257,2020-02-06,72.59,73.6,75.08,70.91,715147.76142
258,2020-02-07,73.59,74.3,75.48,72.85,542489.66181
259,2020-02-08,74.31,76.56,77.94,71.53,647821.60398
260,2020-02-09,76.56,77.0,78.43,75.0,475670.64062
261,2020-02-10,76.99,74.02,77.48,72.21,709830.62871
262,2020-02-11,73.98,76.46,77.4,72.64,557017.26862
263,2020-02-12,76.45,81.17,82.81,76.44,771544.88292
264,2020-02-13,81.2,80.55,84.32,77.15,1051054.7479
265,2020-02-14,80.55,83.14,83.79,78.61,523491.69506
266,2020-02-15,83.14,76.7,83.5,75.04,704650.11923
267,2020-02-16,76.74,74.67,80.77,67.85,998173.25658
268,2020-02-17,74.66,73.41,75.5,68.51,738054.46975
269,2020-02-18,73.44,77.25,79.09,70.0,713680.23162
270,2020-02-19,77.25,70.61,79.45,67.0,544027.83444
271,2020-02-20,70.61,69.4,72.43,66.1,731293.24627
272,2020-02-21,69.38,73.25,75.25,68.56,627123.84133
273,2020-02-22,73.25,74.79,76.79,72.32,651449.78648
274,2020-02-23,74.8,79.52,80.0,74.66,666132.69507
275,2020-02-24,79.52,75.59,79.76,71.71,936157.25919
276,2020-02-25,75.57,70.98,76.08,69.54,778054.96678
277,2020-02-26,70.98,60.53,72.15,57.41,1523364.69178
278,2020-02-27,60.53,61.77,65.1,57.15,1110493.93153
279,2020-02-28,61.76,59.89,63.39,56.56,1070641.27708
280,2020-02-29,59.88,58.05,61.65,57.84,507036.86245
281,2020-03-01,58.05,57.7,60.28,56.21,633924.91162
282,2020-03-02,57.72,61.42,62.32,57.25,660927.26176
283,2020-03-03,61.42,61.01,62.4,59.4,640940.77457
284,2020-03-04,61.02,60.38,61.78,58.71,424299.86211
285,2020-03-05,60.38,62.06,63.29,60.33,556909.07976
286,2020-03-06,62.06,63.22,63.84,61.18,469519.29565
287,2020-03-07,63.21,60.46,63.89,59.86,444270.53508
288,2020-03-08,60.46,51.0,60.47,50.41,945026.27128
289,2020-03-09,51.02,50.39,52.27,46.57,1426145.50164
290,2020-03-10,50.37,50.26,51.39,48.86,727732.90911
291,2020-03-11,50.24,48.53,50.74,45.47,799984.95798
292,2020-03-12,48.52,29.83,48.76,28.65,2239777.98028
293,2020-03-13,29.83,37.52,39.92,24.0,3435572.20926
294,2020-03-14,37.51,34.4,37.65,33.8,1181175.59196
