,date,open,close,high,low,volume
0,1558742400000,7964.52,8025.41,8091.8,7908.34,28414.328817
1,1558828800000,8023.0,8614.43,8740.0,7833.42,49652.144567
2,1558915200000,8612.54,8756.32,8908.32,8589.0,51886.768793
3,1559001600000,8752.52,8715.64,8798.49,8510.63,31470.551534
4,1559088000000,8716.87,8645.68,8750.0,8406.6,33880.865922
5,1559174400000,8646.5,8269.54,9074.26,8005.0,70379.998521
6,1559260800000,8267.1,8555.0,8594.0,8108.5,44727.49162
7,1559347200000,8555.0,8544.07,8626.0,8442.36,31868.234157
8,1559433600000,8545.1,8725.98,8814.78,8524.0,27835.133265
9,1559520000000,8726.0,8115.82,8800.95,8080.8,45692.965104
10,1559606400000,8115.66,7687.03,8115.66,7481.02,74143.948941
11,1559692800000,7687.04,7776.5,7896.7,7572.78,48679.656455
12,1559779200000,7778.08,7786.7,7868.13,7444.58,36624.118747
13,1559865600000,7787.57,7980.53,8100.0,7737.49,33942.225658
14,1559952000000,7978.94,7893.62,8044.65,7751.0,22657.329634
15,1560038400000,7895.28,7628.13,7935.0,7506.66,31568.465157
16,1560124800000,7627.57,7982.75,8020.0,7511.0,36756.078468
17,1560211200000,7981.0,7884.9,8010.0,7692.23,30334.999427
18,1560297600000,7884.9,8127.64,8200.0,7788.99,41597.082622
19,1560384000000,8127.64,8218.54,8309.82,8010.03,30467.764341
20,1560470400000,8216.44,8650.0,8684.41,8144.32,39835.246255
21,1560556800000,8650.88,8808.7,8864.99,8567.63,31791.636039
22,1560643200000,8810.77,8953.33,9333.0,8760.0,63289.251219
23,1560729600000,8953.0,9313.96,9444.0,8950.0,47895.485374
24,1560816000000,9312.13,9081.55,9336.36,8950.0,51554.569401
25,1560902400000,9081.97,9255.49,9304.0,8960.0,32147.706495
26,1560988800000,9253.76,9517.12,9590.0,9175.2,34556.053982
27,1561075200000,9518.06,10159.86,10174.99,9518.06,50484.415892
28,1561161600000,10159.86,10729.5,11160.0,9921.72,104169.447976
29,1561248000000,10729.0,10906.07,11392.64,10555.18,57445.323945
30,1561334400000,10905.95,11056.59,11143.63,10620.8,43101.045285
31,1561420800000,11056.59,11820.86,11850.0,11026.0,61276.686648
32,1561507200000,11821.28,13093.8,13970.0,11741.0,155930.147386
33,1561593600000,13098.38,11329.99,13478.04,10525.1,173894.820889
34,1561680000000,11329.99,12400.63,12480.0,10982.88,95795.203964
35,1561766400000,12407.06,11903.13,12441.54,11475.02,69642.074157
36,1561852800000,11903.13,10854.1,12180.0,10766.03,84512.530443
37,1561939200000,10854.1,10624.93,11282.28,10030.0,90962.268271
38,1562025600000,10624.9,10842.85,10938.75,9727.0,109561.038728
39,1562112000000,10844.98,11940.0,11991.89,10841.04,96815.90029
40,1562198400000,11940.0,11145.67,12000.0,11055.0,66512.221892
41,1562284800000,11145.67,10970.73,11406.83,10796.44,63534.350582
42,1562371200000,10982.41,11256.49,11665.0,10964.51,51469.496331
43,1562457600000,11256.45,11406.24,11538.0,11094.37,38884.795599
44,1562544000000,11410.0,12238.6,12338.03,11220.0,52182.367215
45,1562630400000,12238.6,12543.41,12794.73,12068.0,78442.130343
46,1562716800000,12548.51,12108.37,13147.08,11569.0,109246.044997
47,1562803200000,12108.11,11342.89,12111.73,11000.0,87506.461058
48,1562889600000,11342.88,11757.22,11885.0,11073.0,56321.858281
49,1562976000000,11757.22,11355.76,11799.98,10830.0,54245.594548
50,1563062400000,11355.78,10174.18,11452.0,10103.0,72517.579236
51,1563148800000,10174.18,10838.72,11100.0,9860.0,81922.426332
52,1563235200000,10833.78,9439.59,11028.0,9350.01,97219.443413
53,1563321600000,9430.17,9667.92,9957.0,9060.0,84942.672717
54,1563408000000,9668.86,10627.16,10788.0,9252.0,80283.310252
55,1563494400000,10628.64,10504.29,10769.71,10121.84,56546.932133
56,1563580800000,10505.78,10740.23,11068.99,10350.0,47331.899848
57,1563667200000,10740.27,10589.45,10817.9,10288.0,38834.287935
58,1563753600000,10590.15,10340.31,10683.16,10100.0,40467.954839
59,1563840000000,10343.08,9864.91,10343.97,9822.0,47624.37071
60,1563926400000,9864.78,9763.28,9937.0,9525.0,43475.380377
61,1564012800000,9763.4,9879.87,10175.0,9720.03,37873.354728
62,1564099200000,9882.15,9824.0,9889.98,9637.0,27167.463217
63,1564185600000,9824.0,9476.52,10188.66,9333.0,43809.778301
64,1564272000000,9478.92,9541.54,9594.99,9165.0,29401.022937
65,1564358400000,9541.54,9507.64,9729.0,9395.0,29021.937411
66,1564444800000,9509.07,9574.21,9714.28,9402.0,32536.368834
67,1564531200000,9575.0,10080.53,10109.8,9555.0,39515.35456
68,1564617600000,10080.53,10374.99,10467.86,9863.46,41727.637028
69,1564704000000,10375.0,10523.75,10670.0,10281.35,42990.444221
70,1564790400000,10523.75,10816.86,10904.77,10497.93,33802.318824
71,1564876800000,10816.86,10929.23,11040.0,10552.0,39924.745141
72,1564963200000,10929.99,11828.8,11937.52,10927.8,65153.673713
73,1565049600000,11830.0,11481.69,12330.7,11226.7,76705.389875
74,1565136000000,11481.69,11975.03,12141.17,11382.84,69173.390353
75,1565222400000,11975.04,11999.77,12060.0,11521.0,51207.257174
76,1565308800000,11994.17,11879.99,12045.68,11700.0,39427.152588
77,1565395200000,11879.98,11309.31,11985.0,11270.0,42633.087048
78,1565481600000,11309.24,11549.97,11600.0,11112.11,26772.90691
79,1565568000000,11539.08,11396.08,11577.89,11235.32,17568.227075
80,1565654400000,11398.35,10892.71,11456.16,10788.45,33234.72968
81,1565740800000,10893.36,10050.37,10897.48,9928.1,54451.847499
82,1565827200000,10055.16,10293.93,10460.0,9911.0,38174.45112
83,1565913600000,10296.77,10331.54,10536.03,9750.0,51758.142918
84,1566000000000,10331.15,10216.02,10465.14,10000.0,29000.581201
85,1566086400000,10216.05,10306.78,10500.0,10080.0,24085.395172
86,1566172800000,10306.17,10915.54,10930.0,10258.6,37243.319217
87,1566259200000,10914.73,10760.51,10949.96,10560.0,32298.921679
88,1566345600000,10760.51,10142.57,10804.13,9858.0,47355.719282
89,1566432000000,10140.82,10099.88,10242.0,9762.0,34059.642738
90,1566518400000,10099.9,10389.55,10445.0,10019.79,27550.336173
91,1566604800000,10388.16,10134.35,10419.42,9890.0,27692.456844
92,1566691200000,10134.61,10142.69,10333.0,9906.97,26271.657398
93,1566777600000,10142.69,10372.25,10604.0,10137.93,41687.511599
94,1566864000000,10373.6,10185.05,10391.08,10051.08,28402.775383
95,1566950400000,10185.69,9721.0,10299.0,9601.01,42110.555375
96,1567036800000,9721.0,9498.44,9724.0,9320.0,35532.69491
97,1567123200000,9499.01,9584.54,9696.0,9350.41,26834.318104
98,1567209600000,9582.76,9587.47,9684.51,9420.75,17130.290074
99,1567296000000,9588.74,9724.98,9830.0,9520.0,19545.404843
100,1567382400000,9723.59,10340.0,10450.0,9712.5,44740.248093
101,1567468800000,10340.0,10615.28,10773.0,10272.0,47998.376781
102,1567555200000,10611.85,10567.02,10799.0,10369.89,43943.889026
103,1567641600000,10565.92,10564.49,10900.0,10450.0,33970.960639
104,1567728000000,10563.13,10298.73,10905.87,10150.0,58799.640959
105,1567814400000,10298.71,10455.88,10558.0,10288.57,27637.877392
106,1567900800000,10455.9,10381.18,10592.5,10208.0,23984.672018
107,1567987200000,10381.24,10303.12,10480.0,10068.5,39835.727608
108,1568073600000,10302.58,10098.15,10384.99,9953.0,28915.412225
109,1568160000000,10098.19,10158.33,10293.0,9880.0,31953.824562
110,1568246400000,10158.75,10415.01,10448.81,10040.0,34511.162755
111,1568332800000,10415.01,10342.06,10439.0,10153.0,30280.339776
112,1568419200000,10344.13,10335.02,10419.99,10222.33,23621.533519
113,1568505600000,10332.81,10302.01,10360.0,10252.15,18047.654013
114,1568592000000,10303.34,10251.31,10355.0,10078.0,28971.401657
115,1568678400000,10249.68,10187.82,10275.0,10128.01,22914.324563
116,1568764800000,10187.48,10156.99,10258.02,10100.0,24250.249303
117,1568851200000,10156.41,10244.29,10325.0,9653.0,44826.282579
118,1568937600000,10243.7,10168.59,10281.0,10061.39,25088.491069
119,1569024000000,10167.92,9986.39,10176.7,9900.0,20544.175196
120,1569110400000,9985.15,10028.87,10089.0,9853.97,22049.275256
121,1569196800000,10028.05,9702.25,10049.99,9615.77,31937.232356
122,1569283200000,9702.2,8493.14,9794.99,7800.0,94007.345203
123,1569369600000,8497.55,8430.05,8730.0,8215.64,60783.892258
124,1569456000000,8430.05,8063.73,8465.99,7750.0,67930.853749
125,1569542400000,8063.49,8177.91,8265.0,7852.15,43882.924625
126,1569628800000,8177.47,8198.81,8315.0,8001.09,34473.605165
127,1569715200000,8199.38,8043.82,8229.13,7890.0,31544.211388
128,1569801600000,8043.04,8289.34,8337.26,7710.0,55865.48726
129,1569888000000,8289.97,8292.44,8500.0,8173.05,43472.418091
130,1569974400000,8292.67,8359.94,8373.91,8151.22,26243.386644
131,1570060800000,8360.0,8223.96,8393.0,8060.0,30488.284058
132,1570147200000,8224.43,8137.13,8232.41,8005.0,26476.330404
133,1570233600000,8137.09,8126.19,8183.41,8012.98,21907.615564
134,1570320000000,8127.55,7854.25,8153.87,7785.0,34676.104049
135,1570406400000,7855.3,8190.09,8299.92,7762.0,52202.072297
136,1570492800000,8190.82,8168.39,8325.0,8088.75,35452.657423
137,1570579200000,8170.79,8560.74,8670.0,8115.0,55038.704378
138,1570665600000,8562.15,8558.03,8644.0,8414.52,39137.946167
139,1570752000000,8557.82,8258.5,8779.51,8212.38,50405.284418
140,1570838400000,8257.95,8300.09,8400.0,8250.0,21339.334098
141,1570924800000,8301.98,8275.01,8451.37,8160.0,27840.739953
142,1571011200000,8275.24,8348.2,8388.85,8203.0,29810.663253
143,1571097600000,8346.86,8159.29,8403.0,8090.0,32773.062476
144,1571184000000,8159.3,7991.74,8181.16,7917.0,34733.593966
145,1571270400000,7995.02,8070.58,8124.92,7929.03,29656.949158
146,1571356800000,8070.71,7947.01,8115.0,7816.01,31353.181416
147,1571443200000,7946.89,7948.01,8098.1,7866.92,26627.889388
148,1571529600000,7949.87,8223.35,8297.0,7870.0,34286.452654
149,1571616000000,8223.35,8197.27,8333.0,8142.03,30448.679539
150,1571702400000,8197.28,8020.0,8297.99,8000.0,34651.828663
151,1571788800000,8020.06,7466.62,8047.59,7300.0,63897.457098
152,1571875200000,7468.47,7412.41,7503.68,7337.99,32714.383265
153,1571961600000,7412.41,8655.02,8799.0,7361.0,90748.218174
154,1572048000000,8655.88,9230.0,10370.0,8470.38,162588.585413
155,1572134400000,9230.0,9529.93,9794.98,9074.34,93833.541604
156,1572220800000,9528.23,9205.14,9902.1,9160.0,80174.217323
157,1572307200000,9204.45,9407.62,9550.0,9072.0,64158.462446
158,1572393600000,9407.62,9154.72,9409.84,9001.01,55241.786434
159,1572480000000,9154.02,9140.85,9405.0,8913.0,54376.024902
160,1572566400000,9140.86,9231.61,9279.0,9030.0,43594.814115
161,1572652800000,9231.4,9289.52,9373.74,9186.21,28923.060828
162,1572739200000,9289.85,9194.71,9362.57,9066.14,27894.378279
163,1572825600000,9196.46,9393.35,9513.68,9115.84,45894.456277
164,1572912000000,9392.4,9308.66,9454.95,9175.76,45935.873665
165,1572998400000,9307.73,9339.05,9440.91,9250.01,37336.170372
166,1573084800000,9339.16,9216.2,9375.0,9101.0,39117.470853
167,1573171200000,9214.0,8773.73,9261.0,8696.0,62107.289243
168,1573257600000,8773.74,8809.41,8880.0,8724.88,29469.481405
169,1573344000000,8809.18,9039.47,9147.19,8750.0,34422.029797
170,1573430400000,9040.16,8733.27,9072.32,8618.68,44888.053545
171,1573516800000,8733.36,8821.94,8888.0,8567.6,40366.629471
172,1573603200000,8821.91,8777.12,8844.99,8702.0,26810.116918
173,1573689600000,8777.54,8646.68,8800.0,8582.6,33468.468961
174,1573776000000,8646.38,8471.73,8790.0,8400.0,46087.417751
175,1573862400000,8471.62,8491.02,8543.0,8400.0,20902.299752
176,1573948800000,8490.74,8502.4,8635.0,8350.68,27009.037082
177,1574035200000,8502.87,8187.17,8503.52,8060.0,43017.69094
